,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
59,2010-03-01,5.044125704915518,5.044125704915518,5.044125704915518,-0.7260514982329395,1.9100974568892464,-4.467088091839227,-4.467088091839227,-4.467088091839227,-4.467088091839227,-4.467088091839227,-4.467088091839227,-0.006572469922129847,-0.006572469922129847,-0.006572469922129847,-4.4605156219170965,-4.4605156219170965,-4.4605156219170965,0.5770376130762909,BON,chinook_adult
60,2010-03-02,5.04287016748103,5.04287016748103,5.04287016748103,-0.6839055309733935,1.947911220840424,-4.4564418536420956,-4.4564418536420956,-4.4564418536420956,-4.4564418536420956,-4.4564418536420956,-4.4564418536420956,-0.03906411572953833,-0.03906411572953833,-0.03906411572953833,-4.417377737912556,-4.417377737912556,-4.417377737912556,0.5864283138389341,BON,chinook_adult
61,2010-03-03,5.041614630046541,5.041614630046541,5.041614630046541,-0.6479556290108776,2.03308395240384,-4.357614670744505,-4.357614670744505,-4.357614670744505,-4.357614670744505,-4.357614670744505,-4.357614670744505,0.014166124245531701,0.014166124245531701,0.014166124245531701,-4.371780794990037,-4.371780794990037,-4.371780794990037,0.683999959302036,BON,chinook_adult
62,2010-03-04,5.040359092612053,5.040359092612053,5.040359092612053,-0.5753208523028924,2.115088463602406,-4.287642835754541,-4.287642835754541,-4.287642835754541,-4.287642835754541,-4.287642835754541,-4.287642835754541,0.03620416943022722,0.03620416943022722,0.03620416943022722,-4.323847005184769,-4.323847005184769,-4.323847005184769,0.7527162568575116,BON,chinook_adult
63,2010-03-05,5.039103555177565,5.039103555177565,5.039103555177565,-0.5694540584502563,1.999710358977735,-4.242813170938605,-4.242813170938605,-4.242813170938605,-4.242813170938605,-4.242813170938605,-4.242813170938605,0.030880728136950572,0.030880728136950572,0.030880728136950572,-4.273693899075556,-4.273693899075556,-4.273693899075556,0.7962903842389597,BON,chinook_adult
64,2010-03-06,5.037848017743077,5.037848017743077,5.037848017743077,-0.5549395204516977,2.151001605275384,-4.2510935242807175,-4.2510935242807175,-4.2510935242807175,-4.2510935242807175,-4.2510935242807175,-4.2510935242807175,-0.029665344578755755,-0.029665344578755755,-0.029665344578755755,-4.221428179701963,-4.221428179701963,-4.221428179701963,0.7867544934623592,BON,chinook_adult
65,2010-03-07,5.036592480308588,5.036592480308588,5.036592480308588,-0.5691235863014682,2.2662296931965615,-4.1730887263398415,-4.1730887263398415,-4.1730887263398415,-4.1730887263398415,-4.1730887263398415,-4.1730887263398415,-0.005949091582242032,-0.005949091582242032,-0.005949091582242032,-4.167139634757601,-4.167139634757601,-4.167139634757601,0.8635037539687467,BON,chinook_adult
66,2010-03-08,5.0353369428741,5.0353369428741,5.0353369428741,-0.4790994378016464,2.185231030325938,-4.117467736979035,-4.117467736979035,-4.117467736979035,-4.117467736979035,-4.117467736979035,-4.117467736979035,-0.006572469922036291,-0.006572469922036291,-0.006572469922036291,-4.110895267056998,-4.110895267056998,-4.110895267056998,0.917869205895065,BON,chinook_adult
67,2010-03-09,5.034081405439611,5.034081405439611,5.034081405439611,-0.526001935760015,2.1952939716740727,-4.091797919171246,-4.091797919171246,-4.091797919171246,-4.091797919171246,-4.091797919171246,-4.091797919171246,-0.03906411572955629,-0.03906411572955629,-0.03906411572955629,-4.052733803441691,-4.052733803441691,-4.052733803441691,0.9422834862683649,BON,chinook_adult
68,2010-03-10,5.032825868005123,5.032825868005123,5.032825868005123,-0.26046344730289145,2.394898488134471,-3.9784946145209252,-3.9784946145209252,-3.9784946145209252,-3.9784946145209252,-3.9784946145209252,-3.9784946145209252,0.014166124245585663,0.014166124245585663,0.014166124245585663,-3.9926607387665114,-3.9926607387665114,-3.9926607387665114,1.0543312534841975,BON,chinook_adult
